Data;ALPA4;AMAR3;ARZZ3;BBAS3;BBDC3;BBDC4;BOVA11;CAML3;CMIG4;COGN3;CPFE3;CPLE6;CSMG3;CSNA3;CYRE3;DTEX3;EGIE3;ENBR3;ENEV3;ENGI11;EQTL3;EQTL3;FESA4;FLRY3;GGBR4;GOAU3;GOLL4;GRND3;GUAR3;ITSA4;ITUB3;ITUB4;JHSF3;LREN3;MDIA3;MRVE3;MULT3;ODPV3;OFSA3;PARD3;QUAL3;RADL3;RENT3;SANB11;SAPR4;SBSP3;SEER3;SMTO3;TEND3;TRIS3;TRPL4;USIM3;VIVT4;VULC3;WEGE3;YDUQ3
2010-03-15;3,1802;12,6178;FALSO;17,4859;8,1585;12,7864;68,5000;FALSO;8,2974;FALSO;11,7000;24,0973;19,3220;19,3958;17,0077;8,8345;7,8686;5,4390;372,5700;8,0897;0,7184;0,7184;7,7346;5,7487;23,5036;24,7572;22,6678;0,7920;7,8103;3,9998;9,6301;12,4723;2,6704;6,5546;12,3416;7,5611;6,4637;3,5511;FALSO;FALSO;FALSO;8,5707;3,9282;14,7137;1,5291;6,2335;FALSO;4,0391;FALSO;1,6999;0,9861;27,4686;17,2744;24,4624;3,8519;FALSO
2010-03-16;3,1606;12,7267;FALSO;17,6258;8,2217;12,8992;69,5000;FALSO;8,3038;FALSO;11,7780;24,0973;19,6476;19,6132;17,1997;8,8082;7,8647;5,4721;375,5150;8,0230;0,7223;0,7223;7,6729;5,7188;24,1425;25,1348;22,5910;0,7962;7,8352;4,0302;9,6366;12,5519;2,7282;6,7619;12,1827;7,7897;6,4099;3,4681;FALSO;FALSO;FALSO;8,5556;3,9322;14,7694;1,5346;6,2636;FALSO;4,0319;FALSO;1,7489;3,9491;28,2737;17,1703;24,4624;3,8312;FALSO
2010-03-17;3,1018;12,8774;FALSO;17,5325;8,1679;12,7864;69,3000;FALSO;8,3721;FALSO;12,0217;24,3692;19,5236;19,2813;16,8311;8,7819;7,9032;5,4863;360,3470;8,0304;0,7227;0,7227;7,7777;5,8475;24,0475;25,0929;22,1302;0,8013;7,7543;3,9862;9,5783;12,4358;2,6952;6,6434;12,1298;7,8014;6,3841;3,5185;FALSO;FALSO;FALSO;8,4143;3,9544;14,8806;1,5401;6,2495;FALSO;4,1569;FALSO;1,7271;0,9785;28,2200;17,0445;24,4624;3,7691;FALSO
2010-03-18;3,0920;12,6597;FALSO;17,3869;8,1901;12,7703;69,2000;FALSO;8,2283;FALSO;11,7780;23,9771;19,3918;19,1125;17,0692;8,7819;7,8955;5,4863;358,8750;7,9784;0,7184;0,7184;7,8270;5,9284;24,0734;24,5474;21,9381;0,7962;7,8352;3,9693;9,5168;12,3363;2,7034;6,6714;12,3151;7,8366;6,3325;3,6045;FALSO;FALSO;FALSO;8,5707;3,9423;15,0614;1,5731;6,3298;FALSO;4,1112;FALSO;1,7652;0,9846;28,1517;17,2353;24,4624;3,7691;FALSO
2010-03-19;3,0136;12,7435;FALSO;17,1888;8,0699;12,6857;68,5000;FALSO;8,1370;FALSO;11,7227;23,7178;19,6011;18,9123;16,8158;8,7450;7,8417;5,4863;355,0460;7,9487;0,7129;0,7129;7,8640;5,8835;23,5813;25,0089;21,2661;0,7937;7,7107;3,9321;9,4683;12,2866;2,5960;6,6632;12,0529;7,7486;6,3218;3,7349;FALSO;FALSO;FALSO;8,5707;3,9302;15,2283;1,5401;6,3419;FALSO;4,0824;FALSO;1,7462;0,9798;27,8150;16,9577;24,4624;3,7422;FALSO
2010-03-22;2,9940;12,7685;FALSO;17,2645;8,0794;12,7220;68,4500;FALSO;8,1481;FALSO;11,9827;23,8190;19,3995;18,9180;16,8158;8,6241;7,8225;5,5021;361,6730;7,9042;0,7099;0,7099;7,7962;5,8984;23,2791;24,7572;21,5061;0,7664;7,6609;3,9896;9,5621;12,4690;2,5711;6,6632;12,0768;7,9655;6,4615;3,6608;FALSO;FALSO;FALSO;8,5105;3,8919;15,2213;1,4796;6,2776;FALSO;4,0631;FALSO;1,7027;0,9840;27,3223;16,8884;24,3646;3,7070;FALSO
2010-03-23;3,0087;12,9779;FALSO;17,1888;7,9593;12,5327;68,8900;FALSO;8,2615;FALSO;11,8917;23,7810;19,3453;19,7277;16,5470;8,4401;7,7648;5,4406;360,4940;7,7929;0,7163;0,7163;7,9503;5,9134;23,3481;24,0019;21,3621;0,7749;7,6658;3,9592;9,5492;12,3662;2,7034;6,7783;11,9179;7,9128;6,4508;3,6637;FALSO;FALSO;FALSO;8,5406;3,8899;14,8806;1,5126;6,2335;FALSO;4,0655;FALSO;1,7679;0,9829;27,9077;16,9057;24,3646;3,7277;FALSO
2010-03-24;3,0626;13,0616;FALSO;17,1888;7,8897;12,3917;68,2800;FALSO;8,2974;FALSO;11,6642;23,4458;19,3841;19,9137;16,4702;8,2718;7,6879;5,4468;357,8440;7,9265;0,7141;0,7141;7,8270;5,7847;23,0286;24,0019;21,3141;0,7596;7,5799;3,8712;9,3291;12,1042;2,6456;6,6714;12,0265;7,7135;6,2358;3,6756;FALSO;FALSO;FALSO;8,5977;3,8475;14,6025;1,4631;6,1813;FALSO;4,0054;FALSO;1,7652;0,9741;27,6199;16,5675;24,3646;3,7380;FALSO
2010-03-25;3,0430;13,4384;FALSO;17,1305;7,9972;12,5689;67,7000;FALSO;8,2034;FALSO;11,5993;23,1486;19,2832;19,5989;16,3244;8,2823;7,7840;5,4941;359,1690;7,7558;0,7167;0,7167;7,9873;5,8535;22,7955;23,0955;21,2181;0,7835;7,5363;3,8915;9,4521;12,2501;2,7117;6,7290;11,9179;7,8542;6,1928;3,7290;FALSO;FALSO;FALSO;8,5857;3,8859;14,5190;1,4851;6,1592;FALSO;3,9934;FALSO;1,7951;0,9662;27,6735;16,4113;24,3646;3,7774;FALSO
2010-03-26;3,0283;13,4803;FALSO;17,2179;8,0541;12,6455;68,3000;FALSO;8,2836;FALSO;11,6838;23,4016;18,9498;19,9079;16,2015;8,2034;7,7763;5,5178;357,1070;7,7187;0,7137;0,7137;7,8886;5,8266;23,5208;23,5067;21,2181;0,7664;7,5986;3,9558;9,5492;12,4690;2,6290;6,5480;11,8384;7,8190;6,2358;3,6875;FALSO;FALSO;FALSO;8,5977;3,8415;14,7207;1,4851;6,0991;FALSO;3,9765;FALSO;1,7951;0,9599;28,3956;16,6065;24,3646;3,7401;FALSO
2010-03-29;3,1067;13,4551;FALSO;17,3344;8,1174;12,8871;69,5000;FALSO;8,2864;FALSO;11,7942;23,4332;19,4615;20,5946;16,0095;8,3349;7,7302;5,4863;351,9530;7,6444;0,6778;0,6778;7,9441;5,7787;24,6261;24,5054;21,4581;0,7920;7,7231;4,0268;9,6754;12,6547;2,6042;6,5974;11,8914;7,6197;6,4551;3,7260;FALSO;FALSO;FALSO;8,5767;3,8113;14,7763;1,5401;6,3499;FALSO;3,9934;FALSO;1,7815;0,9620;30,0106;16,7843;24,4624;3,8395;FALSO
2010-03-30;3,1116;13,4803;FALSO;17,3111;8,1458;12,9958;69,5000;FALSO;8,3058;FALSO;11,8268;23,2434;19,6787;20,4401;15,8944;8,1508;7,7456;5,3995;351,2170;7,5702;0,6765;0,6765;7,9503;5,8116;24,9110;25,1684;21,5290;0,7673;7,6609;4,0844;9,6786;12,7840;2,5794;6,5990;11,8649;7,2446;6,4465;3,6934;FALSO;FALSO;FALSO;8,5707;3,7810;15,2631;1,5566;6,3318;FALSO;4,0150;FALSO;1,7815;0,9767;30,2496;16,7149;24,4624;3,8644;FALSO
2010-03-31;3,1067;13,2290;FALSO;17,3927;8,2818;13,2093;70,0000;FALSO;8,1647;FALSO;11,4888;23,0284;19,9268;20,4115;16,1708;8,0720;7,6841;5,3917;350,4810;7,4960;0,6688;0,6688;7,7777;5,6888;24,9542;25,0929;22,1039;0,7749;7,9100;4,1216;9,7693;12,9333;2,6952;6,7125;11,6795;7,2738;6,3347;3,6608;FALSO;FALSO;FALSO;8,5977;3,7911;15,2839;1,5676;6,4040;FALSO;3,9188;FALSO;1,8087;0,9798;30,4155;16,7019;23,4839;3,9348;FALSO
2010-04-01;3,1557;13,2709;FALSO;17,3636;8,3767;13,3623;70,6000;FALSO;8,1592;FALSO;11,8332;23,2118;19,5314;20,9723;16,7543;8,2823;7,7148;5,4468;341,6450;7,4960;0,6628;0,6628;8,0119;5,4823;25,8349;25,4286;22,5896;0,7664;8,0096;4,1757;9,8815;12,9996;2,6290;6,5760;11,7854;7,4439;6,3497;3,6637;FALSO;FALSO;FALSO;8,5707;3,7608;15,4786;1,5841;6,6889;FALSO;3,8610;FALSO;1,8033;0,9787;31,5670;16,8233;23,4839;3,9348;FALSO
2010-04-05;3,0626;12,8690;FALSO;17,4801;8,3801;13,3596;70,7500;FALSO;8,2947;FALSO;12,0379;23,4901;19,5779;20,9265;16,7543;8,3664;7,7071;5,4390;331,7790;7,4960;0,6585;0,6585;8,3447;5,3296;26,2666;25,6803;22,7284;0,7579;7,9548;4,1893;9,9431;13,0824;2,6456;6,6714;12,1032;7,3384;6,3411;3,5890;FALSO;FALSO;FALSO;8,5376;3,8314;15,3326;1,5841;6,7411;FALSO;3,8105;FALSO;1,8223;0,9877;31,5767;16,9057;23,4839;3,9078;FALSO
2010-04-06;3,0528;13,1035;FALSO;17,5034;8,2598;13,1903;70,4500;FALSO;8,1924;FALSO;12,0379;23,4458;19,5856;20,5031;16,4856;8,6452;7,8032;5,4468;326,1830;7,4218;0,6534;0,6534;8,4680;5,2098;26,8193;26,3517;22,0048;0,7894;7,8340;4,1419;9,8783;12,9167;2,6208;6,7537;12,2465;7,1450;6,2530;3,6928;FALSO;FALSO;FALSO;8,3885;3,7911;15,1588;1,6006;6,6809;FALSO;3,8707;FALSO;1,7951;0,9953;30,4448;16,8190;23,4839;3,8664;FALSO
2010-04-07;3,0136;13,2290;FALSO;17,4743;8,2724;13,2065;70,1500;FALSO;8,1675;FALSO;12,0379;23,2751;19,5314;20,1025;16,1938;8,5768;7,8609;5,3838;338,2580;7,4218;0,6419;0,6419;8,3694;5,1200;26,6811;26,2678;22,7185;0,7622;7,6011;4,0844;9,8297;12,8006;2,5877;6,8951;12,2327;6,9691;6,1541;3,6750;FALSO;FALSO;FALSO;8,3704;3,7790;14,9502;FALSO;6,7792;FALSO;4,0078;FALSO;1,7380;0,9976;29,5178;17,0228;23,4839;3,7774;FALSO
2010-04-08;2,9548;13,2542;FALSO;17,8413;8,4656;13,5974;70,9800;FALSO;8,1460;FALSO;12,0996;23,2687;19,2134;20,4859;16,7774;8,6767;7,8763;5,3618;343,1180;6,6870;0,6500;0,6500;8,6282;5,1200;26,9574;25,3950;23,5908;0,7494;7,5986;4,2569;9,9463;13,2582;2,5629;6,7849;11,9417;7,2680;6,2143;3,6756;FALSO;FALSO;FALSO;9,1062;3,7770;15,0475;FALSO;7,0079;FALSO;3,9934;FALSO;1,7407;4,0613;30,6156;17,0263;23,4839;3,8312;FALSO
2010-04-09;3,0430;13,6058;FALSO;18,0628;8,5067;13,6014;71,0000;FALSO;8,1039;FALSO;11,8332;22,7880;19,6166;20,5374;16,3397;8,8292;7,8801;5,3917;332,6620;7,4218;0,6607;0,6607;8,3817;5,3595;27,2510;26,6958;23,5908;0,7537;7,5363;4,2705;10,0759;13,2980;2,5794;6,7208;11,9971;7,0804;6,0229;3,6910;FALSO;FALSO;FALSO;8,2371;3,7245;15,1657;FALSO;6,8715;FALSO;4,0174;FALSO;1,7271;0,9968;30,2496;16,6914;23,4839;3,8933;FALSO
2010-04-12;3,0136;13,4467;FALSO;18,1210;8,3769;13,4200;70,1000;FALSO;8,0264;FALSO;11,6480;22,5161;19,4615;20,3085;16,2245;8,6241;7,8417;6,0890;331,3370;7,3476;0,6590;0,6590;8,4125;5,3864;26,7243;26,2678;23,5908;0,7579;7,2996;4,2299;10,0111;13,1156;2,5794;6,8112;11,8586;7,0101;6,0637;3,5600;FALSO;FALSO;FALSO;8,2341;3,7306;14,8806;1,5676;6,7250;FALSO;3,9260;FALSO;3,6320;0,9977;29,8154;16,3706;23,4839;3,9286;FALSO
2010-04-13;3,0871;13,8989;FALSO;17,9754;8,3168;13,2992;70,2500;FALSO;8,1757;FALSO;11,7130;22,8892;19,5158;20,4973;16,5086;8,6136;7,9724;5,9414;337,2270;7,3476;0,6598;0,6598;8,3817;5,3954;26,7243;26,3517;22,8771;0,7375;7,4740;4,2163;10,0435;13,0758;2,5546;7,0152;11,4984;7,1215;6,1497;3,6750;FALSO;FALSO;FALSO;8,2674;3,8052;14,8111;1,5841;6,8715;FALSO;4,0727;FALSO;1,7271;1,0007;30,2740;16,1845;23,4839;3,8788;FALSO
2010-04-14;3,0479;13,8989;FALSO;17,8006;8,3421;13,3394;70,4500;FALSO;8,2283;FALSO;11,6838;23,2940;19,6476;20,4287;16,5010;8,7293;8,0147;5,9547;349,5970;7,3105;0,6692;0,6692;8,6282;5,3894;26,8538;26,3937;23,0555;0,7383;7,3681;4,2569;10,0727;13,1488;2,5381;6,9922;11,3599;7,2094;6,3325;3,6726;FALSO;FALSO;FALSO;8,2220;4,0028;14,7416;1,5126;7,0220;FALSO;4,0776;FALSO;1,7380;0,9958;30,2496;16,3240;23,4839;3,8581;FALSO
2010-04-15;3,0332;14,1250;FALSO;18,0045;8,2946;13,1621;69,7800;FALSO;8,2919;FALSO;11,5733;22,5793;19,5391;20,0853;16,2552;8,6504;8,0262;5,9830;347,2410;7,4218;0,6757;0,6757;8,7515;5,3296;26,2839;26,1419;23,5709;0,7383;7,4366;4,2299;10,0241;13,1289;2,5298;6,9050;11,2685;7,1625;6,4723;3,6898;FALSO;FALSO;FALSO;8,4491;3,9726;14,6720;1,5401;6,9317;FALSO;4,0824;FALSO;1,7407;0,9945;29,3714;16,0961;23,4839;3,8312;FALSO
2010-04-16;3,0381;13,9826;FALSO;17,7714;8,0160;12,8881;68,8400;FALSO;8,2366;FALSO;11,5343;22,2631;19,6166;19,6275;15,8560;8,4664;7,9455;5,9566;342,3810;7,2734;0,6727;0,6727;8,4741;5,3296;25,8522;25,5964;22,9960;0,7153;7,4728;4,1182;9,7195;12,7177;2,4389;6,7783;10,8196;7,0570;6,4744;3,6750;FALSO;FALSO;FALSO;8,4794;3,8899;14,3939;1,5401;6,8916;FALSO;3,8875;FALSO;1,7326;1,0009;29,1958;15,9520;23,4839;3,8312;FALSO
2010-04-19;3,0871;14,2894;FALSO;17,5675;8,0350;12,7752;68,5000;FALSO;8,1868;FALSO;11,6155;22,1999;19,6864;19,2041;15,8560;8,6241;8,0877;5,9944;331,3370;7,1249;0,6714;0,6714;8,2338;5,2996;25,2823;25,1936;22,4905;0,7213;7,4117;4,0877;9,6159;12,5718;2,4306;6,6961;10,9165;6,8519;6,4078;3,6157;FALSO;FALSO;FALSO;8,5702;3,8596;14,0184;1,5676;6,9216;FALSO;3,8394;FALSO;1,7712;1,0041;28,3956;15,9287;23,4839;3,8312;FALSO
2010-04-20;3,0381;14,3906;FALSO;17,4451;8,1046;12,8478;68,7000;FALSO;8,2615;FALSO;11,4076;22,0417;19,6089;19,1411;16,1094;8,6925;8,1684;5,9849;331,3370;7,0507;0,6585;0,6585;8,1413;5,3894;25,1269;25,5880;22,5797;0,7179;7,7107;4,1216;9,7681;12,6845;2,4471;6,8014;11,1160;7,0336;6,4508;3,6928;FALSO;FALSO;FALSO;8,6278;3,7507;14,1157;1,5676;6,9016;FALSO;3,8514;FALSO;1,8255;1,0026;28,5908;16,5194;23,4839;3,8540;FALSO
2010-04-22;3,0871;14,4918;FALSO;17,2878;8,1173;12,8558;68,8000;FALSO;8,4026;FALSO;11,4595;22,3580;19,4228;19,2842;16,5470;8,6977;8,5374;6,0152;327,9500;7,0136;0,6692;0,6692;8,1352;5,3595;25,6363;25,2271;22,8473;0,7196;7,4466;4,0877;9,6515;12,5685;2,4637;6,9461;11,5233;7,0922;6,4486;3,6454;FALSO;FALSO;FALSO;8,9851;3,8617;14,0671;FALSO;6,8213;FALSO;3,8490;FALSO;1,8112;0,9998;28,2981;16,2310;22,5152;3,8726;FALSO
2010-04-23;3,0969;14,3568;FALSO;17,3927;8,0699;12,7672;68,9500;FALSO;8,5989;FALSO;11,4953;22,5793;19,3841;19,4559;16,2476;8,6504;8,6066;6,1627;326,3300;7,0878;0,6744;0,6744;7,8948;5,3894;26,3012;25,7223;22,8473;0,7153;7,5014;4,0945;9,7033;12,5850;2,4637;6,7454;11,6314;7,0746;6,5110;3,6637;FALSO;FALSO;FALSO;9,0548;3,8516;14,1366;1,5126;6,8013;FALSO;3,8298;FALSO;1,8226;1,0051;28,3712;16,0403;22,5152;3,8933;FALSO
2010-04-26;3,0479;14,6688;FALSO;17,3752;7,9622;12,5939;68,3300;FALSO;8,5713;FALSO;11,4726;22,6426;19,3841;19,3414;16,3167;8,4190;8,4567;6,1438;325,4460;6,9394;0,6958;0,6958;7,7654;5,3924;26,1717;25,5964;22,5995;0,7153;7,5363;4,0201;9,7195;12,4225;2,4802;6,6632;11,8503;6,8460;6,5153;3,5612;FALSO;FALSO;FALSO;8,8428;3,9141;13,7750;1,5071;6,8234;FALSO;3,8707;FALSO;1,8255;1,0049;28,2005;15,8543;22,5152;3,8996;FALSO
2010-04-27;3,0136;14,4918;FALSO;16,8100;7,8514;12,3924;66,0000;FALSO;8,5380;FALSO;11,4369;22,4212;19,6166;18,6547;15,8944;8,1666;8,3991;6,1457;323,9740;7,0507;0,6821;0,6821;7,5250;5,2397;24,7901;25,0006;21,3110;0,7278;7,2622;3,8949;9,2822;12,0080;2,4058;6,4164;11,5594;6,7405;6,4293;3,5393;FALSO;FALSO;FALSO;8,7974;3,7447;13,3578;1,5346;6,7812;FALSO;3,7913;FALSO;1,8551;0,9845;26,8685;15,6032;22,5152;3,7463;FALSO
2010-04-28;2,9940;14,4580;FALSO;17,1538;7,9781;12,6140;66,0100;FALSO;8,7123;FALSO;11,4888;22,2467;19,4615;18,4259;15,8560;7,9668;8,4567;6,0511;313,6660;6,9765;0,6731;0,6731;7,4141;5,2397;24,6520;24,4718;22,1238;0,7153;7,1626;4,0099;9,3923;12,3131;2,3231;6,6763;11,0828;6,6233;6,4530;3,4918;FALSO;FALSO;FALSO;8,8943;3,7588;13,1075;1,4851;6,7310;FALSO;3,7287;FALSO;1,8920;1,0007;27,1515;15,7427;22,5054;3,6034;FALSO
2010-04-29;3,0626;14,6688;FALSO;17,4801;8,0920;12,8639;67,4500;FALSO;8,7150;FALSO;11,4921;22,5636;19,3918;18,7806;15,7485;8,4401;8,5720;6,1078;308,5110;7,1620;0,6778;0,6778;7,7592;5,2996;24,9628;24,4215;22,4608;0,7189;7,2747;4,0810;9,5575;12,5353;2,3645;6,8277;11,4707;6,8870;6,5583;3,4800;FALSO;FALSO;FALSO;8,8731;3,7709;13,6359;1,5291;6,7210;FALSO;3,7480;FALSO;1,9228;1,0115;27,5808;15,5706;22,5054;3,6862;FALSO
2010-04-30;3,0234;14,5507;FALSO;17,4743;8,1838;12,8196;66,9200;FALSO;8,3818;FALSO;11,5668;22,4368;19,5623;18,4716;16,1247;8,3612;8,5144;6,3064;316,4640;7,2437;0,7639;0,7639;7,7592;5,3086;24,5656;24,7572;22,8969;0,7109;7,5550;4,0573;9,6224;12,5021;2,3645;7,0761;11,5954;7,2094;6,4293;3,3673;FALSO;FALSO;FALSO;9,0699;3,9322;13,9697;1,5346;6,6970;FALSO;3,7648;FALSO;2,0274;0,9847;26,6490;15,8125;22,6033;3,6759;FALSO
2010-05-03;2,9450;14,8036;FALSO;17,2237;8,0730;12,7672;66,0000;FALSO;8,6593;FALSO;11,6968;22,8171;19,4771;18,0749;16,8083;8,4558;8,3837;6,3234;322,6480;7,4218;0,7737;0,7737;7,7038;5,3894;24,1771;25,1348;22,9465;0,7207;7,4615;4,0661;9,4266;12,5440;2,3563;7,3081;11,5954;7,3266;6,7544;3,3910;FALSO;FALSO;FALSO;8,9336;4,0047;14,0671;1,5346;7,0762;FALSO;4,0896;FALSO;2,0274;4,0555;26,5904;15,6125;22,9930;3,7277;FALSO
2010-05-04;3,0136;14,8880;FALSO;16,3497;7,8641;12,4499;64,3000;FALSO;8,3757;FALSO;11,4043;22,2657;19,3065;17,2592;16,4941;8,2139;8,4183;6,2743;330,6010;7,1991;0,7688;0,7688;7,1306;5,3296;23,1841;22,9109;22,5797;0,7109;7,2249;3,9509;9,2093;12,2122;2,3055;7,0761;11,3599;6,8284;6,6786;3,3970;FALSO;FALSO;FALSO;8,6611;3,9033;13,9071;1,5071;6,8314;FALSO;3,8250;FALSO;1,9997;0,9838;25,3658;15,3846;20,9028;3,6034;FALSO
2010-05-05;2,9891;14,9470;FALSO;16,4488;7,9021;12,4862;64,8000;FALSO;8,4092;FALSO;11,3199;22,2974;19,3763;17,2533;16,5020;8,0562;8,4875;6,4671;333,5460;7,0507;0,7629;0,7629;6,9272;5,2697;23,4086;23,2298;22,9465;0,7144;7,5039;3,9102;9,3228;12,1724;2,2122;6,9889;11,3599;6,7815;6,6786;3,3347;FALSO;FALSO;FALSO;8,6308;3,9094;13,8724;1,5401;6,7832;FALSO;3,8153;FALSO;1,9997;1,0107;25,1267;15,3939;20,9028;3,5226;FALSO
2010-05-06;2,9842;14,3315;FALSO;16,1982;7,9496;12,5023;63,2000;FALSO;8,1506;FALSO;11,3751;22,1199;18,5311;17,0524;15,7480;8,0089;8,2837;6,3215;326,9190;6,6128;0,7463;0,7463;6,9827;5,1499;23,1841;22,6591;21,7075;0,6931;7,4117;3,8695;9,0828;12,0264;2,0427;6,6155;11,0856;6,4181;6,7900;3,3187;FALSO;FALSO;FALSO;8,4491;3,9135;13,6012;FALSO;6,7310;FALSO;3,5868;FALSO;1,9536;0,9984;24,1363;15,4404;20,9028;3,4087;FALSO
2010-05-07;2,9891;14,1039;FALSO;16,0933;7,8673;12,3814;62,5000;FALSO;8,1536;FALSO;11,7617;22,5002;18,1512;16,8278;15,7008;7,8616;8,2283;6,2780;311,4570;6,4570;0,7394;0,7394;6,9642;5,0780;22,5365;22,3234;21,0037;0,7100;7,1863;3,8865;9,1120;11,9932;2,0512;6,5480;11,0828;6,2306;6,6564;3,2013;FALSO;FALSO;FALSO;8,4764;3,7107;13,0866;1,4301;6,4923;FALSO;3,4882;FALSO;1,9351;0,9917;23,9997;15,8078;20,9028;3,4481;FALSO
2010-05-10;2,9891;14,7531;FALSO;16,6061;8,0923;12,7686;65,3500;FALSO;8,4426;FALSO;12,0054;23,1657;17,8333;17,6139;16,8790;8,2823;8,2864;6,4085;324,1210;6,6796;0,7517;0,7517;7,4018;5,0481;23,2618;22,8270;22,0742;0,7251;7,5986;4,0186;9,4363;12,5075;2,1614;7,0284;11,4984;6,9222;6,6876;3,3495;FALSO;FALSO;FALSO;8,7822;3,9338;13,9071;1,5016;6,5505;FALSO;3,6061;FALSO;1,9382;1,0227;25,3707;16,0403;20,9028;3,5703;FALSO
2010-05-11;2,9891;14,7948;FALSO;16,2565;7,9877;12,6435;63,2300;FALSO;8,3909;FALSO;11,8592;22,7537;17,7635;17,3775;16,5884;8,0983;8,3174;6,2969;316,6110;6,6796;0,7370;0,7370;7,3155;5,0751;22,7351;22,6591;21,6579;0,7233;7,4740;4,0051;9,3715;12,3350;2,0681;6,8770;11,0828;6,9457;6,6564;3,3733;FALSO;FALSO;FALSO;8,7822;3,8648;13,8028;FALSO;6,6227;FALSO;3,5339;FALSO;1,8767;1,0138;25,4195;16,3426;20,9028;3,5102;FALSO
2010-05-12;2,9009;14,5397;FALSO;16,2332;8,0289;12,7766;64,9000;FALSO;8,4731;FALSO;11,9892;22,7220;18,4148;17,3656;16,4941;8,1666;8,4026;6,2591;323,2370;6,6054;0,7419;0,7419;7,6051;5,1379;23,1236;23,0703;22,2923;0,7278;7,3494;4,0152;9,4007;12,3118;2,0936;6,9264;10,8334;7,0394;6,6786;3,4325;FALSO;FALSO;FALSO;8,8670;3,9013;13,9975;1,5016;6,7611;FALSO;3,5844;FALSO;1,9074;1,0296;25,2731;16,4403;20,9028;3,5516;FALSO
2010-05-13;2,9891;14,7522;FALSO;16,0292;7,9592;12,5830;64,3400;FALSO;8,2753;FALSO;11,8592;22,1896;18,8412;17,1056;16,0229;8,1350;8,3948;6,2383;315,5800;6,6054;0,7345;0,7345;7,5867;5,2996;22,8819;22,8353;22,3121;0,7278;7,2934;3,9305;9,1769;12,1293;2,1614;7,0745;10,6201;6,8519;6,9369;3,3881;FALSO;FALSO;FALSO;8,7519;3,9439;14,2478;1,5016;6,8775;FALSO;3,5964;FALSO;1,9044;1,0098;24,2534;16,5100;20,9028;3,5661;FALSO
2010-05-14;2,9156;14,3016;FALSO;15,5282;7,8292;12,4217;62,9000;FALSO;8,1567;FALSO;11,7780;21,6129;18,6086;16,6032;15,0018;7,9931;8,2980;6,1967;307,1860;6,5312;0,7326;0,7326;7,2723;5,2397;22,2774;22,2311;22,3815;0,6967;7,2249;3,8763;9,0796;11,9302;2,0342;6,7109;10,2516;6,4826;6,8344;3,3792;FALSO;FALSO;FALSO;8,6853;3,8750;13,8306;FALSO;6,7511;FALSO;3,5194;FALSO;1,8767;1,0140;24,1119;16,5798;20,9028;3,5475;FALSO
2010-05-17;3,0871;14,3271;FALSO;15,8486;7,8292;12,4822;62,4000;FALSO;8,3362;FALSO;11,9632;22,0819;17,6782;16,0062;14,7897;7,8616;8,3058;6,2157;307,7750;6,3976;0,7247;0,7247;7,2662;5,1649;21,6730;21,8115;22,0841;0,6967;7,4117;3,9204;9,0731;11,9136;2,0003;6,9182;10,0161;6,5592;6,7432;3,3792;FALSO;FALSO;FALSO;8,6914;3,8526;14,0392;1,4576;6,8213;FALSO;3,4882;FALSO;1,8459;1,0251;22,7848;16,5519;20,9028;3,5144;FALSO
2010-05-18;3,0871;14,1315;FALSO;15,6680;7,7024;12,1797;60,4500;FALSO;8,2692;FALSO;11,7553;21,6319;16,9726;15,4269;13,8629;7,6881;8,2593;6,1835;301,8850;6,4050;0,7101;0,7101;7,0751;5,1200;20,7967;21,0488;22,0940;0,6931;7,3494;3,8018;9,0083;11,6115;1,9749;6,8326;9,8914;6,1538;6,6786;3,4331;FALSO;FALSO;FALSO;8,5127;3,8101;13,8584;1,4191;6,6308;FALSO;3,4160;FALSO;1,8213;1,0251;21,7846;16,7426;20,9028;3,4191;FALSO
2010-05-19;3,0381;13,8169;FALSO;15,1261;7,4583;11,8168;59,1900;FALSO;8,2449;FALSO;12,0509;22,1453;16,8253;15,3619;13,6273;7,7564;8,2438;6,1646;282,0040;6,3976;0,7071;0,7071;6,7177;5,0900;20,5104;20,0112;21,8066;0,6967;7,1626;3,6425;8,4959;11,0176;1,9071;7,0416;9,8914;6,0822;6,5451;3,4266;FALSO;FALSO;FALSO;8,1766;3,6702;13,7611;1,3751;6,6007;FALSO;3,3102;FALSO;1,7998;1,0015;21,2967;16,5566;20,9028;3,2741;FALSO
2010-05-20;2,9646;13,5193;FALSO;14,7415;7,3379;11,6353;57,9800;FALSO;7,8981;FALSO;12,0541;21,4227;16,4376;14,7590;14,4363;7,5829;7,8256;6,1362;265,0690;6,3902;0,6880;0,6880;6,5636;5,0002;19,7295;19,3194;20,6667;0,6656;7,1190;3,5917;8,2851;11,0076;1,9071;6,6056;9,6282;6,5552;6,5317;3,3786;FALSO;FALSO;FALSO;7,5739;3,5890;13,1422;1,3476;6,6087;FALSO;3,1971;FALSO;1,7628;0,9895;20,5356;16,2217;20,9028;3,2306;FALSO
